id	title	startYear	genres	principals
tt0087921	Places in the Heart	1984	Drama	nm0000398,nm0001080,nm0000438,nm0001496,nm0000914
tt0087928	Police Academy	1984	Comedy	nm0000430,nm0047265,nm0000326,nm0807571,nm0933505
tt0087957	Purple Rain	1984	Drama,Music,Romance	nm0002239,nm0467664,nm0206528,nm0439466,nm0536299
tt0087985	Red Dawn	1984	Action,Drama,Thriller	nm0000664,nm0001367,nm0000670,nm0000221,nm0587518
tt0087995	Repo Man	1984	Action,Comedy,Crime	nm0001765,nm0000389,nm0910145,nm0000848,nm0007182
tt0088000	Revenge of the Nerds	1984	Comedy	nm0001019,nm0000381,nm0124079,nm0144119,nm0437596
tt0088011	Romancing the Stone	1984	Action,Adventure,Comedy	nm0000140,nm0000678,nm0000362,nm0635649,nm0000709
tt0088024	Runaway	1984	Action,Crime,Sci-Fi	nm0000633,nm0722407,nm0005430,nm0000263,nm0000341
tt0088128	Sixteen Candles	1984	Comedy,Romance	nm0000208,nm0001309,nm0377888,nm0001706,nm0000455
tt0088161	Splash	1984	Comedy,Fantasy,Romance	nm0000158,nm0000435,nm0506405,nm0001006,nm0000165
tt0088170	Star Trek III: The Search for Spock	1984	Action,Adventure,Sci-Fi	nm0000638,nm0000559,nm0001420,nm0001150
tt0088172	Starman	1984	Romance,Sci-Fi	nm0000313,nm0000261,nm0001747,nm0001395,nm0000118
tt0088184	Stranger Than Paradise	1984	Comedy,Drama	nm0527099,nm0050264,nm0002057,nm0823144,nm0000464
tt0088194	Streets of Fire	1984	Action,Crime,Drama	nm0001595,nm0000178,nm0001548,nm0001496,nm0001353
tt0088206	Supergirl	1984	Action,Adventure,Fantasy	nm0000644,nm0001159,nm0000564,nm0001201,nm0844358
tt0088247	The Terminator	1984	Action,Sci-Fi	nm0000216,nm0000157,nm0000299,nm0934902,nm0000116
tt0088258	This Is Spinal Tap	1984	Comedy,Music	nm0001661,nm0571106,nm0001302,nm0834571
tt0088272	Tightrope	1984	Crime,Mystery,Thriller	nm0000142,nm0000991,nm0000445,nm0002055,nm0876227
tt0088286	Top Secret!	1984	Comedy,Crime,Music	nm0000174,nm0349706,nm0001088,nm0447305,nm0000720,nm0001878,nm0958387
tt0088414	The Woman in Red	1984	Comedy,Romance	nm0000698,nm0001456,nm0001301,nm0004767
tt0088680	After Hours	1985	Comedy,Crime,Drama	nm0001162,nm0000275,nm0089244,nm0001045,nm0000217
tt0088708	American Warrior	1985	Action,Adventure,Romance	nm0001154,nm0416944,nm0036978,nm0465515,nm0278735
tt0088763	Back to the Future	1985	Adventure,Comedy,Sci-Fi	nm0000150,nm0000502,nm0000670,nm0000417,nm0000709
tt0088794	Better Off Dead...	1985	Comedy,Romance	nm0000131,nm0001773,nm0200981,nm0805164,nm0390822
tt0088814	The Black Cauldron	1985	Action,Adventure,Animation	nm0054344,nm0428086,nm0792262,nm0001329,nm0075859,nm0723704
tt0088846	Brazil	1985	Drama,Sci-Fi	nm0000596,nm0002114,nm0000134,nm0001340,nm0000416
tt0088847	The Breakfast Club	1985	Comedy,Drama	nm0000389,nm0000555,nm0000208,nm0000639,nm0000455
tt0088850	Brewster's Millions	1985	Comedy	nm0001640,nm0001006,nm0571188,nm0004834,nm0001353
tt0088889	Cat's Eye	1985	Comedy,Horror,Thriller	nm0000106,nm0000249,nm0454418,nm0573299,nm0853546
tt0088915	A Chorus Line	1985	Drama,Music,Musical	nm0000140,nm0542994,nm0088324,nm0096608,nm0000277
tt0088930	Clue	1985	Comedy,Crime,Mystery	nm0107281,nm0000347,nm0001404,nm0000502,nm0528718
tt0088933	Cocoon	1985	Comedy,Drama,Sci-Fi	nm0000747,nm0000979,nm0002025,nm0001133,nm0000165
tt0088939	The Color Purple	1985	Drama	nm0000418,nm0000155,nm0001856,nm0001923,nm0000229
tt0088944	Commando	1985	Action,Adventure,Thriller	nm0000216,nm0001044,nm0000445,nm0920460,nm0504495
tt0088979	D.A.R.Y.L.	1985	Family,Sci-Fi	nm0002148,nm0571106,nm0907923,nm0131974,nm0934578
tt0088993	Day of the Dead	1985	Horror,Thriller	nm0136440,nm0018777,nm0683334,nm0175826,nm0001681
tt0089003	Death Wish 3	1985	Action,Crime,Drama	nm0000314,nm0706298,nm0491590,nm0000842,nm0935382
tt0089017	Desperately Seeking Susan	1985	Comedy,Drama	nm0000275,nm0000187,nm0001644,nm0089685,nm0782384
tt0089087	The Emerald Forest	1985	Action,Adventure,Drama	nm0000959,nm0001236,nm0889001,nm0735543,nm0000958
tt0089092	Enemy Mine	1985	Action,Adventure,Drama	nm0000598,nm0001283,nm0001397,nm0546172,nm0000583
tt0089114	Explorers	1985	Adventure,Comedy,Family	nm0000160,nm0000203,nm0696320,nm0339562,nm0001102
tt0089118	F/X	1986	Action,Thriller	nm0000986,nm0001133,nm0893204,nm0002037,nm0541677
tt0089153	Flesh+Blood	1985	Adventure,Drama	nm0000442,nm0000492,nm0001979,nm0860233,nm0000682
tt0089155	Fletch	1985	Comedy,Crime,Mystery	nm0000331,nm0000833,nm0923984,nm0508844,nm0006916
tt0089175	Fright Night	1985	Fantasy,Horror	nm0001697,nm0706619,nm0000294,nm0001522,nm0276169
tt0089208	Girls Just Want to Have Fun	1985	Comedy,Music,Romance	nm0947010,nm0629278,nm0086014,nm0316421,nm0582635
tt0089218	The Goonies	1985	Adventure,Comedy,Family	nm0000276,nm0000982,nm0169480,nm0000397,nm0001149
tt0089346	Into the Night	1985	Action,Comedy,Crime	nm0000156,nm0000201,nm0681968,nm0034492,nm0000484
tt0089360	Jagged Edge	1985	Drama,Mystery,Thriller	nm0000313,nm0000335,nm0001075,nm0005162,nm0549658
tt0089370	The Jewel of the Nile	1985	Action,Adventure,Comedy	nm0000140,nm0000678,nm0000362,nm0283754,nm0853546
tt0089393	Just One of the Guys	1985	Comedy,Romance	nm0405310,nm0737553,nm0419747,nm0399981,nm0331989
tt0089421	King Solomon's Mines	1985	Action,Adventure,Comedy	nm0000328,nm0000232,nm0007042,nm0722636,nm0496746
tt0089424	Kiss of the Spider Woman	1985	Drama	nm0000458,nm0000471,nm0000968,nm0506784,nm0002199
tt0089457	Ladyhawke	1985	Adventure,Comedy,Drama	nm0000111,nm0000442,nm0000201,nm0571674,nm0001149
tt0089461	The Last Dragon	1985	Action,Comedy,Drama	nm0846818,nm0889152,nm0613997,nm0141114,nm0776317
tt0089469	Legend	1985	Adventure,Fantasy,Romance	nm0000129,nm0000214,nm0000347,nm0000908,nm0000631
tt0089470	The Legend of Billie Jean	1985	Action,Drama	nm0000644,nm0000225,nm0330360,nm0103071,nm0730422
tt0089489	Lifeforce	1985	Action,Horror,Mystery	nm0706883,nm0000528,nm0278752,nm0277975,nm0001361
tt0089530	Mad Max Beyond Thunderdome	1985	Action,Adventure,Sci-Fi	nm0000154,nm0877913,nm0817748,nm0168284,nm0004306,nm0644695
tt0089543	The Man with One Red Shoe	1985	Comedy,Thriller	nm0000158,nm0001742,nm0001056,nm0001164,nm0236769
tt0089560	Mask	1985	Biography,Drama	nm0000333,nm0000655,nm0000385,nm0001268,nm0000953
tt0089603	Mishima: A Life in Four Chapters	1985	Biography,Drama	nm0644523,nm0794044,nm0586345,nm0297975,nm0001707
tt0089670	National Lampoon's European Vacation	1985	Adventure,Comedy	nm0000331,nm0000350,nm0384162,nm0515128,nm0002132
tt0089730	Once Bitten	1985	Comedy,Drama,Fantasy	nm0001381,nm0000120,nm0465789,nm0001476,nm0832573
tt0089755	Out of Africa	1985	Biography,Drama,Romance	nm0000658,nm0000602,nm0001970,nm0457655,nm0001628
tt0089767	Pale Rider	1985	Drama,Western	nm0000142,nm0605363,nm0811202,nm0001607
tt0089791	Pee-wee's Big Adventure	1985	Adventure,Comedy,Family	nm0000607,nm0197354,nm0392625,nm0758405,nm0000318
tt0089822	Police Academy 2: Their First Assignment	1985	Comedy	nm0000430,nm0807571,nm0333701,nm0935498,nm0661577,nm0797526
tt0089841	Prizzi's Honor	1985	Comedy,Crime,Drama	nm0000197,nm0000678,nm0005162,nm0709907,nm0001379
tt0089853	The Purple Rose of Cairo	1985	Comedy,Fantasy,Romance	nm0001201,nm0001099,nm0000732,nm0582778,nm0000095
tt0089869	The Quiet Earth	1985	Drama,Mystery,Sci-Fi	nm0492649,nm0746147,nm0809572,nm0908525,nm0614276
tt0089880	Rambo: First Blood Part II	1985	Action,Adventure,Thriller	nm0000230,nm0001077,nm0621008,nm0000925,nm0181902
tt0089881	Ran	1985	Action,Drama,War	nm0619938,nm0855417,nm0628704,nm0753480,nm0000041
tt0089885	Re-Animator	1985	Comedy,Horror,Sci-Fi	nm0001062,nm0007940,nm0186225,nm0301834,nm0002340
tt0089886	Real Genius	1985	Comedy,Romance,Sci-Fi	nm0000174,nm0418909,nm0001534,nm0040472,nm0004838
tt0089893	Red Sonja	1985	Action,Adventure,Fantasy	nm0000216,nm0000557,nm0000922,nm0809544,nm0281507
tt0089907	The Return of the Living Dead	1985	Comedy,Horror,Sci-Fi	nm0347656,nm0439170,nm0129883,nm0558726,nm0639321
tt0089908	Return to Oz	1985	Adventure,Family,Fantasy	nm0000103,nm0932116,nm0550577,nm0001453,nm0004555
tt0089927	Rocky IV	1985	Drama,Sport	nm0000230,nm0001735,nm0949350,nm0001835
tt0089941	Runaway Train	1985	Action,Adventure,Drama	nm0000685,nm0000616,nm0000360,nm0373600,nm0464846
tt0089961	Santa Claus: The Movie	1985	Adventure,Family,Fantasy	nm0001545,nm0001475,nm0399663,nm0580565,nm0844358
tt0090021	Silver Bullet	1985	Horror	nm0000997,nm0569239,nm0000433,nm0001227,nm0003733
tt0090022	Silverado	1985	Action,Crime,Drama	nm0000177,nm0001277,nm0000126,nm0000418,nm0001410
tt0090056	Spies Like Us	1985	Adventure,Comedy	nm0000331,nm0000101,nm0829635,nm0199733,nm0000484
tt0090060	St. Elmo's Fire	1985	Drama,Romance	nm0000193,nm0000507,nm0000530,nm0000389,nm0001708
tt0090094	The Stuff	1985	Comedy,Horror,Sci-Fi	nm0605363,nm0546004,nm0606541,nm0000649,nm0169540
tt0090095	Subway	1985	Thriller	nm0000483,nm0000254,nm0092184,nm0301556,nm0000108
tt0090098	Summer Rental	1985	Comedy	nm0001006,nm0001077,nm0001800,nm0042438,nm0005348
tt0090103	The Sure Thing	1985	Comedy,Drama,Romance	nm0000131,nm0001879,nm0000381,nm0301305,nm0001661
tt0090142	Teen Wolf	1985	Comedy,Fantasy,Romance	nm0000150,nm0358996,nm0882151,nm0505842,nm0199722
tt0090180	To Live and Die in L.A.	1985	Action,Crime,Drama	nm0676973,nm0000353,nm0659601,nm0275391,nm0001243
tt0090190	The Toxic Avenger	1984	Action,Comedy,Horror	nm0544820,nm0169631,nm0045059,nm0542430,nm0381230,nm0442207
tt0090264	A View to a Kill	1985	Action,Adventure,Thriller	nm0000549,nm0000686,nm0000617,nm0005063,nm0322515
tt0090305	Weird Science	1985	Comedy,Romance,Sci-Fi	nm0001309,nm0593819,nm0001456,nm0000200,nm0000455
tt0090315	When the Wind Blows	1986	Animation,Comedy,Drama	nm0410308,nm0001919,nm0590055,nm0396886,nm0751210,nm0613471,nm0242172
tt0090329	Witness	1985	Drama,Romance,Thriller	nm0000148,nm0000534,nm0001305,nm0813977,nm0001837
tt0090350	Year of the Dragon	1985	Action,Crime,Drama	nm0000620,nm0518821,nm0034661,nm0855657,nm0001047
tt0090357	Young Sherlock Holmes	1985	Adventure,Fantasy,Mystery	nm0746583,nm0184893,nm0001830,nm0001891,nm0001469
tt0090555	Crocodile Dundee	1986	Action,Adventure,Comedy	nm0001357,nm0468957,nm0576851,nm0347858,nm0265363
tt0090570	84 Charing Cross Road	1987	Biography,Drama,Romance	nm0000843,nm0000164,nm0001132,nm0207203,nm0427880
tt0090583	About Last Night	1986	Comedy,Drama,Romance	nm0000507,nm0000193,nm0000902,nm0001610,nm0001880
tt0090605	Aliens	1986	Action,Adventure,Sci-Fi	nm0000244,nm0000299,nm0001343,nm0001663,nm0000116
tt0090633	An American Tail	1986	Adventure,Animation,Comedy	nm0001123,nm0001626,nm0948361,nm0675490,nm0089940
tt0090655	April Fool's Day	1986	Horror,Mystery	nm0286033,nm0641906,nm0737553,nm0048554,nm0910510
tt0090660	Armed and Dangerous	1986	Action,Comedy,Crime	nm0001006,nm0000212,nm0506405,nm0005162,nm0504495
tt0090670	At Close Range	1986	Crime,Drama	nm0000576,nm0000686,nm0000524,nm0001606,nm0001226
tt0090685	Back to School	1986	Comedy,Romance,Sport	nm0001098,nm0001419,nm0949350,nm0330360,nm0582635
tt0090728	Big Trouble in Little China	1986	Action,Adventure,Comedy	nm0000621,nm0000326,nm0241748,nm0393222,nm0000118
tt0090756	Blue Velvet	1986	Crime,Drama,Mystery	nm0000618,nm0001492,nm0000454,nm0000368,nm0000186
tt0090830	Children of a Lesser God	1986	Drama,Romance	nm0000458,nm0559144,nm0001453,nm0097842,nm0354279
tt0090852	Clockwise	1986	Comedy	nm0000092,nm0495323,nm0516180,nm0100692,nm0602454
tt0090859	Cobra	1986	Action,Crime,Thriller	nm0000230,nm0000557,nm0763858,nm0732367,nm0181902
tt0090863	The Color of Money	1986	Drama,Sport	nm0000056,nm0000129,nm0001512,nm0001726,nm0000217
tt0090887	Critters	1986	Comedy,Horror,Sci-Fi	nm0908914,nm0001826,nm0124100,nm0342241,nm0378893
tt0090888	Crossroads	1986	Drama,Music,Mystery	nm0001494,nm0784171,nm0000415,nm0608012,nm0001353
tt0090927	The Delta Force	1986	Action,Adventure,Drama	nm0001569,nm0001511,nm0000842,nm0084086,nm0324875
tt0090966	Down and Out in Beverly Hills	1986	Comedy	nm0000560,nm0000541,nm0000377,nm0005153,nm0005196
tt0090967	Down by Law	1986	Comedy,Crime,Drama	nm0001823,nm0527099,nm0000905,nm0000971,nm0000464
tt0091042	Ferris Bueller's Day Off	1986	Comedy	nm0000111,nm0001688,nm0000214,nm0000470,nm0000455
tt0091059	Flight of the Navigator	1986	Adventure,Comedy,Family	nm0186160,nm0000607,nm0002037,nm0001021,nm0459170
tt0091064	The Fly	1986	Drama,Horror,Sci-Fi	nm0000156,nm0000133,nm0315288,nm0100205,nm0000343
tt0091083	From Beyond	1986	Horror,Sci-Fi	nm0001062,nm0186225,nm0814811,nm0286010,nm0002340
tt0091129	The Golden Child	1986	Action,Adventure,Comedy	nm0000552,nm0714164,nm0001097,nm0001470,nm0006916
tt0091159	Gung Ho	1986	Comedy,Drama	nm0000474,nm0913797,nm0001841,nm0000211,nm0000165
tt0091167	Hannah and Her Sisters	1986	Comedy,Drama	nm0001201,nm0001848,nm0000323,nm0001347,nm0000095
tt0091187	Heartbreak Ridge	1986	Drama,War	nm0000142,nm0556850,nm0569239,nm0348214
tt0091188	Heartburn	1986	Comedy,Drama	nm0000658,nm0000197,nm0001099,nm0822972,nm0001566
tt0091203	Highlander	1986	Action,Adventure,Fantasy	nm0000483,nm0000125,nm0000317,nm0366509,nm0611683
tt0091209	The Hitcher	1986	Action,Thriller	nm0000442,nm0001367,nm0000492,nm0218810,nm0363553
tt0091217	Hoosiers	1986	Drama,Sport	nm0000432,nm0001347,nm0000454,nm0941125,nm0000770
tt0091223	House	1985	Comedy,Fantasy,Horror	nm0001411,nm0001464,nm0001841,nm0596959,nm0591171
tt0091225	Howard the Duck	1986	Action,Adventure,Comedy	nm0000670,nm0000470,nm0000209,nm0301839,nm0404754
tt0091278	Iron Eagle	1986	Action,Thriller,War	nm0001283,nm0001263,nm0837064,nm0859772,nm0002089
tt0091288	Jean de Florette	1986	Comedy,Drama	nm0598971,nm0000367,nm0000809,nm0220015,nm0001945
tt0091306	Jumpin' Jack Flash	1986	Comedy,Romance,Thriller	nm0000155,nm0004834,nm0939795,nm0001406,nm0001508
tt0091326	The Karate Kid Part II	1986	Action,Family,Sport	nm0001552,nm0001494,nm0425944,nm0540330,nm0000814
tt0091341	Kin-dza-dza!	1986	Comedy,Drama,Sci-Fi	nm0529402,nm0503095,nm0945085,nm0300174,nm0199381
tt0091369	Labyrinth	1986	Adventure,Family,Fantasy	nm0000309,nm0000124,nm0296614,nm0860712,nm0001345
tt0091396	Legal Eagles	1986	Comedy,Crime,Romance	nm0000602,nm0000700,nm0000435,nm0001133,nm0718645
tt0091419	Little Shop of Horrors	1986	Comedy,Horror,Musical	nm0001548,nm0338746,nm0306696,nm0835925,nm0000568
tt0091445	Lucas	1986	Comedy,Drama,Romance	nm0000433,nm0338061,nm0000221,nm0005489,nm0783544
tt0091474	Manhunter	1986	Crime,Mystery,Thriller	nm0676973,nm0002114,nm0000260,nm0004051,nm0000520
tt0091495	Matador	1986	Drama,Thriller	nm0785264,nm0000104,nm0555260,nm0167938,nm0000264
tt0091499	Maximum Overdrive	1986	Action,Comedy,Horror	nm0000389,nm0385757,nm0364307,nm0810379,nm0000175
tt0091530	The Mission	1986	Adventure,Drama,History	nm0000134,nm0000460,nm0564044,nm0001644,nm0423646
tt0091538	Mona Lisa	1986	Crime,Drama,Romance	nm0001364,nm0879154,nm0000323,nm0001059,nm0001403
tt0091541	The Money Pit	1986	Comedy	nm0000158,nm0001480,nm0324231,nm0822972,nm0000907
tt0091557	The Mosquito Coast	1986	Adventure,Drama,Thriller	nm0000148,nm0000545,nm0000203,nm0824566,nm0001837
tt0091578	My Beautiful Laundrette	1985	Comedy,Drama,Romance	nm0006762,nm0786022,nm0000358,nm0334262,nm0001241
tt0091630	Night of the Creeps	1986	Comedy,Horror,Sci-Fi	nm0515128,nm0040662,nm0551185,nm0926114,nm0215269
tt0091635	9½ Weeks	1986	Drama,Romance	nm0000620,nm0000107,nm0926592,nm0546868,nm0001490
tt0091680	One Crazy Summer	1986	Comedy,Romance	nm0000131,nm0000193,nm1721070,nm0615063,nm0390822
tt0091738	Peggy Sue Got Married	1986	Comedy,Drama,Fantasy	nm0000678,nm0000115,nm0587944,nm0382819,nm0000338
tt0091763	Platoon	1986	Drama,War	nm0000221,nm0000297,nm0000353,nm0202966,nm0000231
tt0091777	Police Academy 3: Back in Training	1986	Comedy	nm0000430,nm0807571,nm0333701,nm0935498,nm0661577
tt0091778	Poltergeist II: The Other Side	1986	Horror	nm0001851,nm0005266,nm0001576,nm0732319,nm0001270
tt0091790	Pretty in Pink	1986	Comedy,Drama,Romance	nm0000208,nm0001083,nm0001765,nm0001633,nm0222043
tt0091799	Psycho III	1986	Horror,Mystery,Thriller	nm0000578,nm0769311,nm0001194,nm0561809
tt0091828	Raw Deal	1986	Action,Crime,Thriller	nm0000216,nm0002130,nm0910737,nm0791502,nm0410139
tt0091860	River's Edge	1986	Crime,Drama	nm0000417,nm0000206,nm0001746,nm0736263,nm0006853
tt0091867	A Room with a View	1985	Drama,Romance	nm0001749,nm0000307,nm0001186,nm0001696,nm0412465
tt0091875	Running Scared	1986	Action,Comedy,Crime	nm0002138,nm0000345,nm0000874,nm0283311,nm0001382
tt0091877	Ruthless People	1986	Comedy,Crime	nm0000541,nm0000362,nm0001662,nm0000644,nm0000720,nm0001878,nm0958387
tt0091886	Salvador	1986	Drama,History,Thriller	nm0000249,nm0000902,nm0614526,nm0001698,nm0000231
tt0091939	She's Gotta Have It	1986	Comedy,Romance	nm0424370,nm0382975,nm0855825,nm0000490
tt0091949	Short Circuit	1986	Comedy,Family,Sci-Fi	nm0000639,nm0000430,nm0001770,nm0671721,nm0000824
tt0091954	Sid and Nancy	1986	Biography,Drama,Music	nm0000198,nm0916050,nm0371342,nm0084033,nm0007182
tt0091983	Something Wild	1986	Comedy,Crime,Romance	nm0001099,nm0000429,nm0000501,nm0777230,nm0001129
tt0091993	SpaceCamp	1986	Adventure,Family,Sci-Fi	nm0001009,nm0000670,nm0000593,nm0779467,nm0934863
tt0092005	Stand by Me	1986	Adventure,Drama	nm0000696,nm0000203,nm0000397,nm0005278,nm0001661
tt0092007	Star Trek IV: The Voyage Home	1986	Action,Adventure,Comedy	nm0000638,nm0000559,nm0001420,nm0001150
tt0092048	Tampopo	1985	Comedy	nm0913822,nm0945734,nm0594421,nm0945131,nm0411631
tt0092076	The Texas Chainsaw Massacre 2	1986	Comedy,Horror	nm0000454,nm0930226,nm0796842,nm0608405,nm0001361
tt0092099	Top Gun	1986	Action,Drama	nm0000129,nm0000209,nm0000534,nm0000174,nm0001716
tt0092106	The Transformers: The Movie	1986	Action,Adventure,Animation	nm0000080,nm0821041,nm0000559,nm0017491,nm0793802
tt0092115	Troll	1986	Comedy,Fantasy,Horror	nm0605363,nm0352379,nm0000441,nm0065172,nm0119106
tt0092214	Wildcats	1986	Comedy,Sport	nm0000443,nm0001436,nm0001477,nm0324937,nm0006916
tt0092240	The Wraith	1986	Action,Horror,Romance	nm0000221,nm0001024,nm0000145,nm0001642,nm0555549
tt0092272	Youngblood	1986	Drama,Romance,Sport	nm0000507,nm0001269,nm0000664,nm0491590,nm0548533
tt0092493	Crocodile Dundee II	1988	Action,Adventure,Comedy	nm0001357,nm0468957,nm0576851,nm0227669,nm0180257
tt0092494	*batteries not included	1987	Comedy,Family,Fantasy	nm0002025,nm0001788,nm0574433,nm0001615,nm0730422
tt0092513	Adventures in Babysitting	1987	Adventure,Comedy,Crime	nm0000223,nm0108315,nm0176861,nm0710829,nm0001060
tt0092546	Amazon Women on the Moon	1987	Comedy,Sci-Fi	nm0000275,nm0000201,nm0002119,nm0611277,nm0001102,nm0331956,nm0005022,nm0000484,nm0919154
tt0092563	Angel Heart	1987	Horror,Mystery,Thriller	nm0000620,nm0000134,nm0000956,nm0001648,nm0000570
tt0092605	Baby Boom	1987	Comedy,Drama,Romance	nm0000473,nm0001731,nm0000601,nm0448163,nm0796124
tt0092610	Bad Taste	1987	Comedy,Horror,Sci-Fi	nm0693361,nm0641402,nm0807773,nm0591207,nm0001392
tt0092618	Barfly	1987	Comedy,Drama,Romance	nm0000620,nm0001159,nm0000481,nm0620756,nm0775447
tt0092644	Beverly Hills Cop II	1987	Action,Comedy,Crime	nm0000552,nm0001662,nm0001638,nm0001074,nm0001716
tt0092654	The Big Easy	1986	Comedy,Crime,Drama	nm0000598,nm0000289,nm0000885,nm0000422,nm0564319
tt0092666	Blind Date	1987	Comedy,Romance	nm0000107,nm0000246,nm0488662,nm0200122,nm0001175
tt0092675	Bloodsport	1988	Action,Biography,Drama	nm0000241,nm0316455,nm0043994,nm0123680,nm0036582
tt0092695	The Brave Little Toaster	1987	Adventure,Animation,Family	nm0001484,nm0821048,nm0206610,nm0712391,nm0715916
tt0092699	Broadcast News	1987	Comedy,Drama,Romance	nm0000458,nm0000983,nm0000456,nm0698764,nm0000985
tt0092718	Can't Buy Me Love	1987	Comedy,Drama,Romance	nm0001131,nm0000584,nm0301381,nm0143836,nm0711114
tt0092796	Creepshow 2	1987	Fantasy,Horror	nm0001421,nm0001042,nm0424155,nm0767741,nm0331193
tt0092804	Cry Freedom	1987	Biography,Drama,History	nm0000243,nm0000177,nm0800219,nm0803470,nm0000277
tt0092890	Dirty Dancing	1987	Drama,Music,Romance	nm0000664,nm0000426,nm0001583,nm0722407,nm0001915
tt0092925	Dragnet	1987	Comedy,Crime	nm0000101,nm0000158,nm0001626,nm0604702,nm0542539
tt0092929	Drowning by Numbers	1988	Comedy,Drama	nm0384060,nm0687506,nm0828980,nm0000613,nm0000425
tt0092965	Empire of the Sun	1987	Drama,History,War	nm0000288,nm0000518,nm0001669,nm0369814,nm0000229
tt0092974	Ernest Goes to Camp	1987	Comedy,Family	nm0001815,nm0705165,nm0006893,nm0002014,nm0156047
tt0092991	Evil Dead II	1987	Comedy,Horror	nm0132257,nm0077670,nm0382830,nm0219990,nm0000600
tt0093010	Fatal Attraction	1987	Drama,Thriller	nm0000140,nm0000335,nm0000271,nm0490477,nm0001490
tt0093036	Flowers in the Attic	1987	Drama,Mystery,Thriller	nm0001221,nm0005481,nm0001785,nm0011052,nm0089177
tt0093058	Full Metal Jacket	1987	Drama,War	nm0000546,nm0000388,nm0000352,nm0000284,nm0000040
tt0093075	The Gate	1987	Fantasy,Horror	nm0001151,nm0219821,nm0873097,nm0746414,nm0847749
tt0093105	Good Morning, Vietnam	1987	Biography,Comedy,Drama	nm0000245,nm0001845,nm0870918,nm0837701,nm0001469
tt0093137	Hamburger Hill	1987	Action,Drama,Thriller	nm0057450,nm0090225,nm0000332,nm0230822,nm0410139
tt0093148	Harry and the Hendersons	1987	Comedy,Family,Fantasy	nm0001475,nm0227039,nm0486661,nm0749017,nm0213100
tt0093177	Hellraiser	1987	Horror,Thriller	nm0732367,nm0383354,nm0491090,nm0152521,nm0000850
